order_id,customer_id,customer_age,email,region,category,product_name,quantity,unit_price,discount,total_amount,payment_method,status,rating,sale_date
ORD-00374,CUST-5439,36,user374@example.com,Central,Electronics,Electronics Item 231,6,926.5,0.21,4391.61,bank_transfer,pending,4.1,2023-01-04
ORD-00315,CUST-1312,22,user315@example.com,East,Books,Books Item 445,20,274.92,0.14,4728.62,bank_transfer,pending,4.4,2023-05-26
ORD-00645,CUST-6624,55,user645@example.com,Central,Food,Food Item 63,9,910.77,0.1,7377.24,bank_transfer,refunded,2.2,2023-09-27
ORD-01524,CUST-8043,52,user1524@example.com,Central,Toys,Toys Item 327,12,-5.0,0.09,6490.74,credit_card,cancelled,4.6,2023-06-26
ORD-00917,CUST-8816,74,user917@example.com,North,Clothing,Clothing Item 479,10,377.16,0.11,3356.72,bank_transfer,completed,3.4,2023-03-16
ORD-00449,CUST-4066,38,user449@example.com,South,Food,Food Item 95,13,50.03,0.12,572.34,credit_card,cancelled,3.7,2023-04-02
ORD-01445,CUST-5956,22,user1445@example.com,East,Beauty,Beauty Item 36,17,856.55,0.09,13250.83,crypto,refunded,2.3,2023-09-24
ORD-00469,CUST-7051,73,user469@example.com,North,Food,Food Item 309,16,712.59,0.04,10945.38,bank_transfer,completed,2.8,2023-03-15
ORD-01576,CUST-2867,55,user1576@example.com,North,Books,Books Item 415,1,93.96,0.02,92.08,paypal,completed,3.4,2023-07-15
ORD-01312,CUST-7798,24,user1312@example.com,North,Books,Books Item 400,10,919.38,0.14,7906.67,credit_card,refunded,1.4,2023-01-07
ORD-02187,CUST-2409,75,user2187@example.com,North,Beauty,Beauty Item 203,19,513.18,0.25,7312.81,bank_transfer,refunded,2.3,2023-10-12
ORD-00086,CUST-7937,26,user86@example.com,Central,Clothing,Clothing Item 186,10,561.12,0.19,4545.07,credit_card,cancelled,4.0,2023-11-01
ORD-00026,CUST-5930,30,user26@example.com,West,Sports,Sports Item 281,14,329.55,0.21,3644.82,credit_card,cancelled,3.7,2023-09-17
ORD-00844,CUST-7955,61,user844@example.com,West,Beauty,Beauty Item 363,7,905.0,0.11,5638.15,paypal,pending,2.5,2023-06-04
ORD-01617,CUST-2408,32,user1617@example.com,West,Clothing,Clothing Item 126,13,525.35,0.22,5327.05,bank_transfer,completed,,2023-12-17
ORD-00671,CUST-5001,72,user671@example.com,Central,Books,Books Item 458,16,706.72,0.24,8593.72,paypal,cancelled,4.8,2023-05-09
ORD-00837,CUST-1864,74,user837@example.com,East,Home,Home Item 437,20,933.35,0.18,15306.94,credit_card,cancelled,1.3,2023-09-07
ORD-01188,CUST-8608,20,user1188@example.com,West,Beauty,Beauty Item 41,8,356.23,0.21,2251.37,credit_card,cancelled,2.1,2023-01-12
ORD-00740,CUST-2290,20,user740@example.com,East,Books,Books Item 475,17,571.22,0.01,9613.63,paypal,refunded,3.6,2023-08-23
ORD-02067,CUST-5221,36,user2067@example.com,West,Clothing,Clothing Item 332,6,297.47,0.22,1392.16,crypto,pending,4.3,2023-09-20
ORD-01674,CUST-4078,37,user1674@example.com,North,Beauty,Beauty Item 73,14,313.54,0.26,3248.27,paypal,cancelled,1.8,2023-10-03
ORD-02108,CUST-7113,47,user2108@example.com,West,Home,Home Item 330,16,354.96,0.26,4202.73,paypal,refunded,3.1,2023-02-05
ORD-00736,CUST-8758,65,user736@example.com,East,Toys,Toys Item 433,13,425.34,0.02,5418.83,crypto,cancelled,4.2,2023-01-06
ORD-00792,CUST-3713,41,user792@example.com,Central,Food,Food Item 116,19,860.62,0.16,13735.5,debit_card,refunded,5.0,2023-07-01
ORD-01382,CUST-8311,25,user1382@example.com,North,Clothing,Clothing Item 105,11,6.47,0.28,51.24,credit_card,completed,4.9,2023-12-01
ORD-01166,CUST-3887,53,user1166@example.com,West,Food,Food Item 456,4,84.0,0.22,262.08,crypto,refunded,2.5,2023-03-27
ORD-00811,CUST-9322,31,user811@example.com,West,Toys,Toys Item 74,14,705.69,0.28,7113.36,crypto,cancelled,3.8,2023-01-15
ORD-01024,CUST-6783,35,user1024@example.com,Central,Sports,Sports Item 151,18,180.03,0.22,2527.62,debit_card,pending,2.6,2023-03-27
ORD-01727,CUST-7910,67,user1727@example.com,West,Books,Books Item 223,13,16.36,0.0,212.68,credit_card,pending,4.6,2023-03-28
ORD-01494,CUST-6206,74,user1494@example.com,South,Books,Books Item 174,13,849.74,0.21,8726.83,debit_card,refunded,2.1,2023-04-23
ORD-02046,CUST-7935,47,user2046@example.com,Central,Books,Books Item 320,1,203.9,0.06,191.67,credit_card,completed,1.0,2023-10-28
ORD-02170,CUST-5301,33,user2170@example.com,East,Food,Food Item 475,15,559.02,0.11,7462.92,paypal,cancelled,3.0,2023-05-17
ORD-00751,CUST-8555,63,user751@example.com,West,Toys,Toys Item 126,12,724.44,0.07,8084.75,crypto,refunded,2.2,2023-03-24
ORD-01055,CUST-6656,68,user1055@example.com,South,Books,Books Item 399,12,994.58,0.1,10741.46,crypto,refunded,3.6,2023-01-09
ORD-01675,CUST-2948,31,user1675@example.com,West,Sports,Sports Item 282,14,773.58,0.16,9097.3,crypto,cancelled,4.1,2023-04-11
ORD-00140,CUST-8916,18,user140@example.com,West,Beauty,Beauty Item 9,5,843.32,0.07,3921.44,credit_card,refunded,1.2,2023-01-04
ORD-01549,CUST-3194,59,user1549@example.com,North,Toys,Toys Item 150,5,376.71,0.26,1393.83,bank_transfer,pending,,2023-10-18
ORD-00643,CUST-8935,63,user643@example.com,North,Toys,Toys Item 139,9,367.46,0.0,3307.14,crypto,completed,3.7,2023-12-06
ORD-00418,CUST-6185,75,user418@example.com,West,Home,Home Item 293,2,463.6,0.26,686.13,bank_transfer,cancelled,,2023-10-03
ORD-02161,CUST-6096,44,user2161@example.com,East,Sports,Sports Item 377,5,319.38,0.13,1389.3,debit_card,refunded,3.7,2023-10-14
ORD-00641,CUST-1016,61,user641@example.com,West,Home,Home Item 448,1,181.63,0.08,167.1,debit_card,refunded,,2023-08-08
ORD-00954,CUST-2182,60,user954@example.com,West,Food,Food Item 69,19,188.43,0.19,2899.94,debit_card,cancelled,1.9,2023-05-10
ORD-00248,CUST-3519,74,user248@example.com,North,Books,Books Item 236,14,836.48,0.06,11008.08,paypal,completed,3.6,2023-12-10
ORD-00682,CUST-4520,69,user682@example.com,West,Sports,Sports Item 426,5,912.3,0.01,4515.89,crypto,completed,4.0,2023-01-23
ORD-00412,CUST-4781,49,user412@example.com,South,Sports,Sports Item 16,13,359.31,0.2,3736.82,credit_card,completed,2.8,2023-05-23
ORD-01505,CUST-7835,28,user1505@example.com,West,Clothing,Clothing Item 475,1,52.32,0.09,47.61,credit_card,refunded,,2023-10-24
ORD-00842,CUST-9021,41,user842@example.com,East,Toys,Toys Item 464,1,623.75,0.18,511.48,debit_card,completed,2.1,2023-11-05
ORD-01857,CUST-3096,36,user1857@example.com,South,Books,Books Item 138,11,695.88,0.21,6047.2,bank_transfer,refunded,3.4,2023-08-23
ORD-00608,CUST-8021,73,user608@example.com,East,Clothing,Clothing Item 494,9,408.04,0.09,3341.85,paypal,pending,4.6,2023-03-14
ORD-00685,CUST-9808,56,user685@example.com,South,Home,Home Item 398,18,508.11,0.27,6676.57,bank_transfer,pending,1.9,2023-02-10
ORD-00134,CUST-3365,42,user134@example.com,West,Beauty,Beauty Item 469,17,322.14,0.12,4819.21,credit_card,refunded,2.0,2023-06-26
ORD-01580,CUST-7917,36,user1580@example.com,Central,Beauty,Beauty Item 120,16,930.21,0.18,12204.36,bank_transfer,refunded,3.3,2023-11-10
ORD-01685,CUST-5379,21,user1685@example.com,Central,Home,Home Item 174,16,133.86,0.04,2056.09,crypto,refunded,1.1,2023-03-13
ORD-00584,CUST-1716,18,user584@example.com,South,Beauty,Beauty Item 128,4,725.68,0.04,2786.61,credit_card,cancelled,1.1,2023-11-27
ORD-01083,CUST-9818,75,user1083@example.com,Central,Beauty,Beauty Item 386,13,845.89,0.14,9457.05,crypto,completed,4.1,2023-01-15
ORD-01753,CUST-3994,60,user1753@example.com,Central,Home,Home Item 286,14,-5.0,0.25,1867.01,crypto,completed,1.5,2023-10-18
ORD-01783,CUST-7255,40,user1783@example.com,East,Toys,Toys Item 205,18,735.18,0.03,12836.24,crypto,pending,1.2,2023-07-28
ORD-01373,CUST-8059,35,user1373@example.com,East,Beauty,Beauty Item 112,14,888.4,0.14,10696.34,crypto,cancelled,4.1,2023-04-04
ORD-01558,CUST-8925,60,user1558@example.com,North,Clothing,Clothing Item 224,20,42.02,0.27,613.49,credit_card,completed,3.1,2023-01-19
ORD-01616,CUST-4867,28,user1616@example.com,South,Books,Books Item 17,8,284.41,0.02,2229.77,crypto,pending,3.1,2023-02-21
ORD-01329,CUST-5313,64,user1329@example.com,Central,Food,Food Item 471,12,605.72,0.07,6759.84,crypto,refunded,1.2,2023-08-02
ORD-00725,CUST-3551,46,user725@example.com,Central,Toys,Toys Item 292,12,580.8,0.1,6272.64,debit_card,refunded,1.7,2023-02-17
ORD-00776,CUST-6810,55,user776@example.com,Central,Electronics,Electronics Item 79,8,325.77,0.05,2475.85,debit_card,pending,2.8,2023-01-10
ORD-01680,CUST-7672,46,user1680@example.com,East,Books,Books Item 315,2,193.86,0.24,294.67,crypto,cancelled,3.8,2023-06-14
ORD-00588,CUST-3461,20,user588@example.com,East,Home,Home Item 320,4,363.69,0.28,1047.43,paypal,cancelled,3.1,2023-02-09
ORD-01458,CUST-1951,65,user1458@example.com,Central,Clothing,Clothing Item 298,18,543.08,0.21,7722.6,paypal,cancelled,2.4,2023-04-14
ORD-00377,CUST-6340,28,user377@example.com,West,Toys,Toys Item 102,2,108.9,0.02,213.44,paypal,pending,1.5,2023-06-21
ORD-02018,CUST-5540,24,user2018@example.com,Central,Beauty,Beauty Item 450,2,888.0,0.16,1491.84,crypto,completed,4.7,2023-07-25
ORD-00444,CUST-2461,56,user444@example.com,North,Electronics,Electronics Item 437,10,326.55,0.02,3200.19,debit_card,pending,1.7,2023-04-19
ORD-01307,CUST-5528,28,user1307@example.com,East,Home,Home Item 330,14,844.25,0.18,9691.99,credit_card,completed,1.7,2023-02-14
ORD-00863,CUST-7480,27,user863@example.com,South,Electronics,Electronics Item 168,4,57.16,0.1,205.78,crypto,completed,3.2,2023-06-15
ORD-01646,CUST-4776,70,user1646@example.com,East,Beauty,Beauty Item 65,3,570.83,0.03,1661.12,paypal,pending,3.4,2023-10-03
ORD-00562,CUST-7946,54,user562@example.com,Central,Clothing,Clothing Item 478,3,81.31,0.07,226.85,debit_card,refunded,3.2,2023-06-10
ORD-00593,CUST-2736,63,user593@example.com,Central,Books,Books Item 38,8,60.59,0.04,465.33,bank_transfer,pending,3.8,2023-05-05
ORD-02028,CUST-3996,61,user2028@example.com,West,Toys,Toys Item 3,15,12.08,0.03,175.76,crypto,refunded,2.9,2023-03-22
ORD-00057,CUST-8269,32,user57@example.com,South,Electronics,Electronics Item 356,20,73.08,0.19,1183.9,paypal,completed,1.4,2023-10-05
ORD-02153,CUST-9988,67,user2153@example.com,West,Beauty,Beauty Item 241,9,951.27,0.04,8218.97,credit_card,completed,4.8,2023-02-11
ORD-01971,CUST-3527,43,user1971@example.com,West,Clothing,Clothing Item 159,2,605.19,0.09,1101.45,paypal,refunded,4.0,2023-02-19
ORD-00633,CUST-2356,35,user633@example.com,East,Clothing,Clothing Item 286,17,529.95,0.17,7477.59,debit_card,pending,1.9,2023-12-09
ORD-01348,CUST-8757,48,user1348@example.com,East,Food,Food Item 78,6,398.54,0.02,2343.42,crypto,refunded,1.5,2023-10-28
ORD-02080,CUST-1102,69,user2080@example.com,West,Food,Food Item 246,12,618.33,0.13,6455.37,paypal,completed,4.9,2023-01-10
ORD-00340,CUST-6114,47,user340@example.com,South,Sports,Sports Item 165,2,688.61,0.18,1129.32,debit_card,pending,4.1,2023-01-03
ORD-00982,CUST-9904,73,user982@example.com,South,Beauty,Beauty Item 151,6,357.9,0.23,1653.5,debit_card,completed,4.2,2023-05-30
ORD-00247,CUST-9814,75,user247@example.com,Central,Home,Home Item 4,17,803.79,0.13,11888.05,credit_card,pending,1.3,2023-09-22
ORD-00847,CUST-4818,65,user847@example.com,South,Clothing,Clothing Item 26,20,126.37,0.21,1996.65,credit_card,refunded,3.9,2023-12-07
ORD-00069,CUST-2041,38,,West,Electronics,Electronics Item 230,5,19.79,0.24,75.2,paypal,completed,1.5,2023-12-05
ORD-00758,CUST-3770,27,user758@example.com,Central,Beauty,Beauty Item 247,16,620.36,0.05,9429.47,debit_card,refunded,3.1,2023-09-18
ORD-00825,CUST-7524,52,user825@example.com,East,Clothing,Clothing Item 275,4,163.13,0.24,495.92,paypal,cancelled,2.0,2023-11-23
ORD-00271,CUST-1550,49,user271@example.com,Central,Sports,Sports Item 262,20,62.18,0.23,957.57,crypto,pending,3.6,2023-11-11
ORD-00678,CUST-2049,31,user678@example.com,West,Toys,Toys Item 93,2,966.05,0.14,1661.61,paypal,cancelled,1.3,2023-01-05
ORD-01821,CUST-7514,26,user1821@example.com,East,Food,Food Item 63,5,987.88,0.23,3803.34,bank_transfer,refunded,,2023-11-07
ORD-02005,CUST-3101,66,user2005@example.com,East,Sports,Sports Item 104,17,525.06,0.16,7497.86,paypal,completed,1.6,2023-04-20
ORD-01322,CUST-3547,,,West,Home,Home Item 259,8,313.31,0.03,2431.29,crypto,refunded,4.0,2023-12-08
ORD-02092,CUST-2206,55,user2092@example.com,West,Clothing,Clothing Item 302,2,687.2,0.22,1072.03,debit_card,refunded,4.1,2023-01-16
ORD-01763,CUST-7166,74,user1763@example.com,East,Food,Food Item 244,9,300.58,0.19,2191.23,credit_card,cancelled,4.6,2023-09-03
ORD-02112,CUST-7481,24,user2112@example.com,North,Books,Books Item 330,17,310.15,0.15,4481.67,credit_card,refunded,1.2,2023-06-14
ORD-01054,CUST-3459,51,user1054@example.com,Central,Clothing,Clothing Item 147,10,27.6,0.17,229.08,bank_transfer,pending,1.0,2023-02-21
ORD-00701,CUST-4251,40,user701@example.com,South,Electronics,Electronics Item 430,1,803.39,0.03,779.29,crypto,refunded,3.6,2023-11-06
ORD-00288,CUST-8126,46,user288@example.com,Central,Toys,Toys Item 328,15,975.1,0.16,12286.26,crypto,cancelled,3.2,2023-06-16
ORD-01299,CUST-2874,38,user1299@example.com,North,Clothing,Clothing Item 32,14,938.57,0.19,10643.38,bank_transfer,pending,,2023-10-09
ORD-00434,CUST-8433,23,user434@example.com,West,Food,Food Item 61,2,404.03,0.13,703.01,debit_card,pending,3.3,2023-05-15
ORD-00867,CUST-4760,,user867@example.com,Central,Beauty,Beauty Item 252,1,512.69,0.09,466.55,credit_card,cancelled,1.3,2023-07-18
ORD-01364,CUST-3994,,user1364@example.com,North,Home,Home Item 452,11,104.59,0.17,954.91,debit_card,cancelled,3.5,2023-08-31
ORD-00123,CUST-4164,47,user123@example.com,South,Toys,Toys Item 313,9,196.85,0.03,1718.5,bank_transfer,refunded,1.1,2023-09-16
ORD-01919,CUST-7223,51,user1919@example.com,West,Sports,Sports Item 155,19,859.99,0.17,13562.04,paypal,pending,3.2,2023-02-17
ORD-01851,CUST-3791,34,user1851@example.com,West,Sports,Sports Item 70,9,316.07,0.21,2247.26,bank_transfer,cancelled,1.4,2023-11-12
ORD-00090,CUST-8361,24,user90@example.com,Central,Food,Food Item 76,9,56.92,0.14,440.56,bank_transfer,completed,1.5,2023-04-13
ORD-00030,CUST-4919,46,user30@example.com,East,Beauty,Beauty Item 226,18,448.68,0.05,7672.43,credit_card,cancelled,3.6,2023-08-15
ORD-00081,CUST-8601,56,user81@example.com,Central,Home,Home Item 390,5,240.09,0.04,1152.43,crypto,refunded,1.3,2023-06-28
ORD-00447,CUST-3093,23,user447@example.com,East,Books,Books Item 431,5,931.0,0.16,3910.2,debit_card,refunded,4.6,2023-08-26
ORD-00763,CUST-8475,73,user763@example.com,North,Books,Books Item 129,20,489.79,0.17,8130.51,bank_transfer,cancelled,2.8,2023-02-21
ORD-01538,CUST-1980,62,user1538@example.com,South,Food,Food Item 68,1,784.83,0.05,745.59,debit_card,completed,1.2,2023-02-04
ORD-01107,CUST-2993,58,user1107@example.com,North,Beauty,Beauty Item 281,13,119.04,0.27,1129.69,credit_card,cancelled,4.7,2023-08-25
ORD-00386,CUST-2038,66,user386@example.com,East,Toys,Toys Item 177,19,871.77,0.21,13085.27,bank_transfer,refunded,2.1,2023-11-29
ORD-00448,CUST-2339,45,user448@example.com,Central,Electronics,Electronics Item 9,18,81.15,0.01,1446.09,credit_card,refunded,3.9,2023-06-01
ORD-01233,CUST-5656,47,user1233@example.com,West,Beauty,Beauty Item 142,16,26.49,0.0,423.84,credit_card,pending,2.0,2023-08-13
ORD-01841,CUST-8291,53,user1841@example.com,East,Food,Food Item 121,8,697.83,0.04,5359.33,paypal,cancelled,4.3,2023-07-10
ORD-00218,CUST-2166,55,user218@example.com,West,Books,Books Item 456,10,423.37,0.27,3090.6,debit_card,completed,2.9,2023-07-01
ORD-00988,CUST-2961,39,user988@example.com,West,Food,Food Item 470,20,526.25,0.0,10525.0,credit_card,pending,2.1,2023-02-27
ORD-01370,CUST-8788,41,user1370@example.com,South,Clothing,Clothing Item 296,12,660.82,0.26,5868.08,credit_card,completed,3.3,2023-07-26
ORD-00655,CUST-4943,45,user655@example.com,South,Sports,Sports Item 262,20,682.91,0.26,10107.07,crypto,pending,,2023-05-01
ORD-01117,CUST-5330,39,user1117@example.com,East,Beauty,Beauty Item 137,9,181.14,0.04,1565.05,debit_card,completed,1.2,2023-03-12
ORD-00914,CUST-7679,68,user914@example.com,South,Beauty,Beauty Item 258,17,469.28,0.19,6461.99,bank_transfer,pending,4.0,2023-10-09
ORD-01808,CUST-2210,69,user1808@example.com,West,Books,Books Item 55,16,316.63,0.27,3698.24,crypto,refunded,1.1,2023-09-06
ORD-01039,CUST-8727,49,user1039@example.com,West,Beauty,Beauty Item 266,1,886.05,0.16,744.28,credit_card,refunded,2.9,2023-01-31
ORD-01285,CUST-2489,24,user1285@example.com,South,Home,Home Item 413,19,542.34,0.03,9995.33,bank_transfer,refunded,2.3,2023-06-26
ORD-01736,CUST-6659,24,user1736@example.com,West,Electronics,Electronics Item 257,8,342.18,0.23,2107.83,bank_transfer,completed,4.4,2023-10-17
ORD-00097,CUST-7018,65,user97@example.com,Central,Home,Home Item 137,9,128.85,0.11,1032.09,credit_card,refunded,2.4,2023-12-02
ORD-01042,CUST-7749,19,user1042@example.com,South,Books,Books Item 490,19,657.11,0.29,8864.41,credit_card,refunded,3.3,2023-08-15
ORD-00946,CUST-6582,53,user946@example.com,North,Home,Home Item 320,15,89.8,0.25,1010.25,credit_card,cancelled,2.9,2023-01-04
ORD-00322,CUST-4646,30,user322@example.com,South,Home,Home Item 388,6,852.86,0.15,4349.59,debit_card,completed,4.9,2023-12-31
ORD-02070,CUST-7144,27,user2070@example.com,East,Beauty,Beauty Item 393,10,655.32,0.06,6160.01,crypto,refunded,3.3,2023-08-12
ORD-00490,CUST-8428,24,user490@example.com,West,Clothing,Clothing Item 238,2,561.46,0.09,1021.86,bank_transfer,completed,4.5,2023-02-03
ORD-01025,CUST-2689,71,user1025@example.com,East,Food,Food Item 208,18,740.66,0.25,9998.91,debit_card,cancelled,1.8,2023-11-21
ORD-01471,CUST-6844,72,user1471@example.com,Central,Electronics,Electronics Item 146,15,910.82,0.09,12432.69,credit_card,refunded,1.7,2023-07-19
ORD-00816,CUST-1635,72,user816@example.com,Central,Food,Food Item 455,20,377.29,0.05,7168.51,credit_card,cancelled,1.6,2023-02-19
ORD-01910,CUST-7026,75,user1910@example.com,North,Beauty,Beauty Item 457,20,371.25,0.21,5865.75,paypal,cancelled,2.4,2023-11-08
ORD-01822,CUST-2083,62,user1822@example.com,West,Books,Books Item 434,1,159.76,0.12,140.59,bank_transfer,refunded,2.7,2023-02-02
ORD-00339,CUST-4361,27,user339@example.com,North,Home,Home Item 236,16,733.77,0.16,9861.87,bank_transfer,completed,4.9,2023-04-08
ORD-00308,CUST-2974,21,user308@example.com,South,Sports,Sports Item 383,2,732.13,0.17,1215.34,crypto,completed,4.5,2023-11-01
ORD-01289,CUST-1159,25,user1289@example.com,South,Beauty,Beauty Item 34,9,451.8,0.29,2887.0,debit_card,pending,2.6,2023-09-19
ORD-00950,CUST-1065,74,user950@example.com,North,Sports,Sports Item 457,4,895.84,0.23,2759.19,bank_transfer,completed,2.1,2023-10-10
ORD-00116,CUST-8837,72,user116@example.com,Central,Books,Books Item 193,14,504.31,0.18,5789.48,paypal,pending,1.6,2023-07-31
ORD-01294,CUST-6063,23,user1294@example.com,South,Toys,Toys Item 499,3,929.91,0.16,2343.37,credit_card,pending,2.5,2023-05-06
ORD-00016,CUST-9565,74,user16@example.com,East,Clothing,Clothing Item 479,20,72.62,0.26,1074.78,paypal,pending,1.2,2023-04-06
ORD-01970,CUST-2070,64,user1970@example.com,West,Toys,Toys Item 342,7,721.21,0.25,3786.35,bank_transfer,completed,2.8,2023-07-19
ORD-00224,CUST-1152,44,user224@example.com,East,Electronics,Electronics Item 216,4,655.29,0.01,2594.95,credit_card,cancelled,2.0,2023-11-01
ORD-01414,CUST-8965,18,user1414@example.com,Central,Home,Home Item 465,19,379.04,0.0,7201.76,bank_transfer,completed,4.0,2023-05-08
ORD-00321,CUST-8808,54,user321@example.com,South,Food,Food Item 258,1,763.63,0.18,626.18,crypto,refunded,1.9,2023-03-09
ORD-00302,CUST-5355,65,user302@example.com,Central,Toys,Toys Item 21,3,470.71,0.19,1143.83,credit_card,cancelled,2.5,2023-04-17
ORD-00518,CUST-1457,67,user518@example.com,North,Sports,Sports Item 173,15,57.15,0.0,857.25,debit_card,completed,4.6,2023-07-19
ORD-00191,CUST-6883,69,user191@example.com,West,Clothing,Clothing Item 279,9,386.1,0.13,3023.16,bank_transfer,cancelled,4.2,2023-02-01
ORD-01205,CUST-8803,71,user1205@example.com,West,Home,Home Item 165,2,442.15,0.26,654.38,paypal,refunded,2.9,2023-01-27
ORD-00857,CUST-5596,32,user857@example.com,Central,Toys,Toys Item 175,12,419.91,0.06,4736.58,crypto,cancelled,3.5,2023-01-10
ORD-01627,CUST-8312,50,user1627@example.com,Central,Food,Food Item 396,19,98.72,0.16,1575.57,bank_transfer,completed,3.1,2023-07-13
ORD-01656,CUST-1545,62,user1656@example.com,South,Sports,Sports Item 170,6,796.42,0.13,4157.31,credit_card,pending,2.3,2023-03-11
ORD-01154,CUST-7277,44,user1154@example.com,South,Electronics,Electronics Item 359,12,408.83,0.27,3581.35,bank_transfer,pending,2.8,2023-09-14
ORD-01594,CUST-3606,48,user1594@example.com,West,Home,Home Item 395,8,158.48,0.26,938.2,crypto,pending,4.7,2023-06-03
ORD-01534,CUST-6596,23,user1534@example.com,West,Books,Books Item 51,7,376.8,0.07,2452.97,bank_transfer,pending,,2023-11-26
ORD-00329,CUST-5556,48,user329@example.com,Central,Electronics,Electronics Item 322,20,-5.0,0.07,16429.01,crypto,pending,3.4,2023-10-06
ORD-01687,CUST-8816,71,user1687@example.com,East,Beauty,Beauty Item 231,2,291.59,0.01,577.35,bank_transfer,cancelled,,2023-01-09
ORD-00431,CUST-3229,62,user431@example.com,North,Beauty,Beauty Item 206,20,730.58,0.16,12273.74,debit_card,cancelled,3.6,2023-06-30
ORD-01867,CUST-1887,74,user1867@example.com,East,Food,Food Item 147,14,46.91,0.02,643.61,crypto,cancelled,2.9,2023-03-23
ORD-00595,CUST-8443,56,user595@example.com,Central,Electronics,Electronics Item 365,10,115.71,0.02,1133.96,paypal,cancelled,1.0,2023-08-16
ORD-02191,CUST-5082,25,user2191@example.com,North,Food,Food Item 14,16,953.06,0.29,10826.76,crypto,cancelled,2.9,2023-12-09
ORD-00804,CUST-5853,28,user804@example.com,Central,Toys,Toys Item 276,12,340.31,0.13,3552.84,debit_card,refunded,1.4,2023-05-16
ORD-00442,CUST-2998,33,user442@example.com,West,Electronics,Electronics Item 192,17,768.01,0.05,12403.36,crypto,completed,4.5,2023-10-26
ORD-01796,CUST-3302,58,user1796@example.com,West,Food,Food Item 201,16,529.56,0.09,7710.39,crypto,cancelled,2.5,2023-04-22
ORD-01870,CUST-1059,47,user1870@example.com,Central,Sports,Sports Item 140,11,181.0,0.14,1712.26,bank_transfer,cancelled,3.2,2023-03-21
ORD-00807,CUST-7342,54,user807@example.com,East,Electronics,Electronics Item 362,20,485.85,0.13,8453.79,paypal,cancelled,3.1,2023-05-05
ORD-00389,CUST-6616,22,user389@example.com,East,Home,Home Item 249,14,446.64,0.19,5064.9,crypto,refunded,4.3,2023-08-31
ORD-00515,CUST-1175,61,user515@example.com,East,Books,Books Item 59,17,49.41,0.01,831.57,debit_card,cancelled,4.0,2023-05-10
ORD-02103,CUST-5019,55,user2103@example.com,Central,Beauty,Beauty Item 245,16,116.38,0.03,1806.22,crypto,pending,2.0,2023-03-18
ORD-00566,CUST-4236,18,user566@example.com,North,Home,Home Item 271,1,-5.0,0.1,555.71,crypto,pending,2.6,2023-01-30
ORD-01469,CUST-1618,46,user1469@example.com,South,Toys,Toys Item 290,6,603.41,0.21,2860.16,credit_card,cancelled,4.8,2023-07-07
ORD-00008,CUST-9201,36,user8@example.com,South,Clothing,Clothing Item 260,18,752.12,0.23,10424.38,credit_card,cancelled,4.8,2023-12-15
ORD-00094,CUST-7338,50,user94@example.com,East,Clothing,Clothing Item 130,17,974.77,0.02,16239.67,credit_card,cancelled,1.1,2023-04-06
ORD-00182,CUST-4201,65,user182@example.com,Central,Toys,Toys Item 390,1,372.07,0.09,338.58,debit_card,pending,3.4,2023-02-14
ORD-01225,CUST-8493,54,user1225@example.com,West,Food,Food Item 478,14,843.23,0.18,9680.28,debit_card,pending,2.8,2023-10-11
ORD-00667,CUST-4690,53,user667@example.com,East,Clothing,Clothing Item 221,14,600.15,0.18,6889.72,bank_transfer,cancelled,3.9,2023-06-27
ORD-02097,CUST-1815,60,user2097@example.com,North,Beauty,Beauty Item 143,6,529.74,0.1,2860.6,crypto,refunded,2.9,2023-09-13
ORD-01478,CUST-6844,25,user1478@example.com,West,Beauty,Beauty Item 458,10,144.41,0.24,1097.52,crypto,cancelled,4.0,2023-07-04
ORD-01339,CUST-6702,29,user1339@example.com,North,Books,Books Item 153,5,464.7,0.05,2207.32,crypto,refunded,4.6,2023-11-06
ORD-01754,CUST-1059,49,user1754@example.com,North,Electronics,Electronics Item 371,1,327.56,0.21,258.77,bank_transfer,cancelled,1.6,2023-08-30
ORD-00802,CUST-6273,58,user802@example.com,West,Sports,Sports Item 386,15,784.78,0.1,10594.53,paypal,pending,1.8,2023-05-08
ORD-01447,CUST-6452,35,user1447@example.com,North,Books,Books Item 277,14,198.01,0.26,2051.38,crypto,pending,3.6,2023-01-11
ORD-01707,CUST-8796,51,user1707@example.com,East,Books,Books Item 226,4,432.29,0.08,1590.83,bank_transfer,refunded,3.1,2023-06-23
ORD-00069,CUST-2041,38,,West,Electronics,Electronics Item 230,5,19.79,0.24,75.2,paypal,completed,1.5,2023-12-05
ORD-00364,CUST-4287,21,user364@example.com,Central,Food,Food Item 202,3,280.9,0.02,825.85,debit_card,refunded,1.7,2023-05-12
ORD-00383,CUST-7641,72,user383@example.com,South,Clothing,Clothing Item 405,1,482.38,0.09,438.97,paypal,refunded,4.9,2023-05-03
ORD-01380,CUST-2234,68,user1380@example.com,West,Books,Books Item 372,18,912.89,0.22,12816.98,crypto,completed,1.6,2023-05-20
ORD-00864,CUST-2675,21,user864@example.com,Central,Sports,Sports Item 84,11,567.78,0.17,5183.83,debit_card,completed,3.0,2023-11-26
ORD-00184,CUST-2391,20,user184@example.com,Central,Toys,Toys Item 49,2,972.69,0.04,1867.56,crypto,pending,3.1,2023-08-03
